com.samsung.health.sleep_stage,6196009,6
2021-11-18 03:55:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.545,2021-11-18 08:46:01.545,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 03:56:00.000,46f82abe-dca5-400d-a57e-f2e77f15700a,
2021-11-22 04:20:00.000,5330feb7-faf0-42e7-8b62-529662f528ae,,2021-11-22 09:46:56.633,2021-11-22 09:46:56.633,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 04:21:00.000,1cbe6dc7-c485-4385-ad8c-484769820660,
2021-11-18 04:04:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.547,2021-11-18 08:46:01.547,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 04:08:00.000,1c23b57a-ba8f-460f-9b5f-6b8e2a1de4a9,
2021-11-22 06:33:00.000,5330feb7-faf0-42e7-8b62-529662f528ae,,2021-11-22 09:46:56.634,2021-11-22 09:46:56.634,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 06:34:00.000,9e438df2-9112-4af8-a247-b091b88578cb,
2021-11-18 05:05:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.551,2021-11-18 08:46:01.551,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 05:36:00.000,fc09385e-a370-460d-87fd-a4fd80f37742,
2021-11-22 07:34:00.000,5330feb7-faf0-42e7-8b62-529662f528ae,,2021-11-22 09:46:56.635,2021-11-22 09:46:56.635,40004,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 07:39:00.000,3ed3a6ce-b579-4f50-93dc-9c6329c83219,
2021-11-18 06:04:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.554,2021-11-18 08:46:01.554,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 06:11:00.000,4cb6f7f2-e58d-4d54-865c-88cafba38be0,
2021-11-22 07:48:00.000,5330feb7-faf0-42e7-8b62-529662f528ae,,2021-11-22 09:46:56.635,2021-11-22 09:46:56.635,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 07:50:00.000,bd64a741-4153-4095-9d17-775a583d063a,
2021-11-22 08:08:00.000,5330feb7-faf0-42e7-8b62-529662f528ae,,2021-11-22 09:46:56.636,2021-11-22 09:46:56.636,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 08:25:00.000,3b875ab5-2bb5-487e-b7d4-27477043f395,
2021-11-22 09:09:00.000,5330feb7-faf0-42e7-8b62-529662f528ae,,2021-11-22 09:46:56.637,2021-11-22 09:46:56.637,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 09:12:00.000,f6b30814-16fd-48e0-a4c5-ef24afda3e1b,
2021-11-22 23:10:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.698,2021-11-23 08:09:38.698,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 23:21:00.000,71d8c6ce-fabd-43af-b9db-6b22503f19c9,
2021-11-22 23:37:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.698,2021-11-23 08:09:38.698,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 23:40:00.000,308ad4ab-5311-46e5-ac37-642ebfa0f4bd,
2021-11-23 00:58:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.699,2021-11-23 08:09:38.699,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-23 01:01:00.000,aeea08b6-12e7-4f9c-9795-7a57647a2506,
2021-11-18 06:24:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.558,2021-11-18 08:46:01.558,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 06:34:00.000,b942c983-e4af-473c-8624-3006f5214278,
2021-11-23 01:25:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.699,2021-11-23 08:09:38.699,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-23 01:26:00.000,f9ca5ce5-d0ea-463b-8919-28a37a0562a4,
2021-11-18 07:25:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.562,2021-11-18 08:46:01.562,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 07:31:00.000,6243e8cd-2b33-4d52-88da-13000b417a3e,
2021-11-23 02:27:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.700,2021-11-23 08:09:38.700,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-23 02:28:00.000,2f7d7d8f-9e17-414e-90cb-aa635f80b03f,
2021-11-18 08:00:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.564,2021-11-18 08:46:01.564,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 08:07:00.000,f56461b5-b867-4581-a9f7-d5e582fe95e3,
2021-11-23 04:07:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.700,2021-11-23 08:09:38.700,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-23 04:09:00.000,8b41a962-eeaa-4b79-9691-bede59bc8d2e,
2021-11-18 08:24:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.566,2021-11-18 08:46:01.566,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 08:27:00.000,e526ef51-d1db-4826-879f-82261b562f3b,
2021-11-23 04:42:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.700,2021-11-23 08:09:38.700,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-23 04:43:00.000,3c0c82f0-5ebd-412a-9ed8-18951f35fef8,
2021-11-22 01:24:00.000,5330feb7-faf0-42e7-8b62-529662f528ae,,2021-11-22 09:46:56.630,2021-11-22 09:46:56.630,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 01:39:00.000,edec3569-a94a-41e4-8b5e-f1dfc7ba99f5,
2021-11-23 06:44:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.701,2021-11-23 08:09:38.701,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-23 06:46:00.000,706c404a-83d6-4b03-9fe7-2fd422562299,
2021-11-22 02:04:00.000,5330feb7-faf0-42e7-8b62-529662f528ae,,2021-11-22 09:46:56.631,2021-11-22 09:46:56.631,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 02:17:00.000,5b58ad60-2e49-4abe-b92d-14d1a68e0424,
2021-11-16 02:09:00.000,89b16e74-6eb2-4167-94ca-31dfff17e4fb,,2021-11-16 09:05:42.823,2021-11-16 09:05:42.823,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-16 02:12:00.000,8761a6ee-ee6f-4436-a2c0-4479649e0680,
2021-11-22 02:42:00.000,5330feb7-faf0-42e7-8b62-529662f528ae,,2021-11-22 09:46:56.632,2021-11-22 09:46:56.632,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 02:43:00.000,05a7daa0-c31d-4945-867c-8c372590826d,
2021-11-16 02:57:00.000,89b16e74-6eb2-4167-94ca-31dfff17e4fb,,2021-11-16 09:05:42.825,2021-11-16 09:05:42.825,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-16 02:58:00.000,d16be6ec-945b-4d55-8106-56e7f818c0af,
2021-11-22 03:21:00.000,5330feb7-faf0-42e7-8b62-529662f528ae,,2021-11-22 09:46:56.633,2021-11-22 09:46:56.633,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 03:24:00.000,9c84b037-35b5-45dd-8bcd-70e416a0e9aa,
2021-11-16 04:05:00.000,89b16e74-6eb2-4167-94ca-31dfff17e4fb,,2021-11-16 09:05:42.826,2021-11-16 09:05:42.826,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-16 04:06:00.000,23a5f756-1e78-4f13-ae17-af90a4bb8ddc,
2021-11-22 05:15:00.000,5330feb7-faf0-42e7-8b62-529662f528ae,,2021-11-22 09:46:56.633,2021-11-22 09:46:56.633,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 05:16:00.000,e67ebab5-d33b-49b0-bed8-aa1e114fb66d,
2021-11-22 07:16:00.000,5330feb7-faf0-42e7-8b62-529662f528ae,,2021-11-22 09:46:56.634,2021-11-22 09:46:56.634,40004,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 07:18:00.000,f34f3033-be60-413a-82dd-1cd048900378,
2021-11-22 07:40:00.000,5330feb7-faf0-42e7-8b62-529662f528ae,,2021-11-22 09:46:56.635,2021-11-22 09:46:56.635,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 07:43:00.000,bf0cb224-4b03-4339-8a88-974f8377e189,
2021-11-16 04:41:00.000,89b16e74-6eb2-4167-94ca-31dfff17e4fb,,2021-11-16 09:05:42.828,2021-11-16 09:05:42.828,40004,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-16 04:47:00.000,fa0258fc-cd1b-471a-8755-36a966c0a55f,
2021-11-16 04:59:00.000,89b16e74-6eb2-4167-94ca-31dfff17e4fb,,2021-11-16 09:05:42.831,2021-11-16 09:05:42.831,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-16 05:25:00.000,187557dd-3af0-4f4f-9756-177618216ef5,
2021-11-16 06:58:00.000,89b16e74-6eb2-4167-94ca-31dfff17e4fb,,2021-11-16 09:05:42.835,2021-11-16 09:05:42.835,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-16 06:59:00.000,22787032-451a-4763-8baf-d9216a348b96,
2021-11-16 08:03:00.000,89b16e74-6eb2-4167-94ca-31dfff17e4fb,,2021-11-16 09:05:42.839,2021-11-16 09:05:42.839,40004,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-16 08:10:00.000,4419ff72-130d-40f2-959b-7e30314bb8a4,
2021-11-16 08:23:00.000,89b16e74-6eb2-4167-94ca-31dfff17e4fb,,2021-11-16 09:05:42.849,2021-11-16 09:05:42.849,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-16 08:49:00.000,d2eebce5-91c3-40c6-b187-bdfc41f9762d,
2021-11-22 07:55:00.000,5330feb7-faf0-42e7-8b62-529662f528ae,,2021-11-22 09:46:56.636,2021-11-22 09:46:56.636,40004,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 07:58:00.000,3cd6278f-50c8-4262-be40-1e2f39b9616b,
2021-11-18 00:12:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.530,2021-11-18 08:46:01.530,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 00:15:00.000,9029d078-2ccc-432e-b83d-348a16d8740d,
2021-11-22 08:27:00.000,5330feb7-faf0-42e7-8b62-529662f528ae,,2021-11-22 09:46:56.636,2021-11-22 09:46:56.636,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 08:28:00.000,02da9b2e-76e1-491b-9bc2-42a3eaede56c,
2021-11-22 09:23:00.000,5330feb7-faf0-42e7-8b62-529662f528ae,,2021-11-22 09:46:56.637,2021-11-22 09:46:56.637,40004,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 09:36:00.000,60b489f8-ba51-4a0a-b94f-3a459f69db65,
2021-11-22 23:23:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.698,2021-11-23 08:09:38.698,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 23:30:00.000,8e99e332-aa52-4a19-a367-33b93a6d6bf7,
2021-11-22 23:58:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.698,2021-11-23 08:09:38.698,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-23 00:24:00.000,af2a0ca9-cdfe-4c8d-a15c-dc4f6aa8fdd3,
2021-11-23 01:03:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.699,2021-11-23 08:09:38.699,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-23 01:04:00.000,e494ba28-fd47-4c38-9651-d7e820619a4c,
2021-11-23 01:30:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.699,2021-11-23 08:09:38.699,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-23 01:31:00.000,022eb0c5-6ba2-452f-958e-58783ec02e75,
2021-11-18 00:37:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.534,2021-11-18 08:46:01.534,40003,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 00:55:00.000,5418dda4-11bf-4f2e-82c5-b730bd0c143a,
2021-11-23 02:31:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.700,2021-11-23 08:09:38.700,40004,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-23 03:07:00.000,72bfcf67-1237-4bdf-9f56-1762d8289668,
2021-11-18 01:45:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.538,2021-11-18 08:46:01.538,40004,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 01:50:00.000,f9a63ead-e9ff-40fe-89c6-052e4957e5e0,
2021-11-23 04:32:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.700,2021-11-23 08:09:38.700,40004,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-23 04:33:00.000,1a719bf0-5c61-425f-a97e-29ed7682b7ef,
2021-11-18 02:04:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.540,2021-11-18 08:46:01.540,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 02:32:00.000,65349067-b39a-403b-bf68-74b99ed6dbcb,
2021-11-23 05:36:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.701,2021-11-23 08:09:38.701,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-23 05:37:00.000,02b5433f-2b4e-4129-b739-e9996c726373,
2021-11-18 03:08:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.543,2021-11-18 08:46:01.543,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 03:20:00.000,8e357e97-1bf5-411c-9751-7f4687556cd4,
2021-11-23 06:51:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.701,2021-11-23 08:09:38.701,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-23 06:52:00.000,f70e8275-75ad-408f-ba8b-4dc88f05046f,
2021-11-18 03:56:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.545,2021-11-18 08:46:01.545,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 03:57:00.000,738a3e9c-44cb-42e5-b641-d6efeee557e0,
2021-11-18 04:08:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.548,2021-11-18 08:46:01.548,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 04:09:00.000,a6cfb161-e14f-4546-93cf-2c7879bde141,
2021-11-16 02:12:00.000,89b16e74-6eb2-4167-94ca-31dfff17e4fb,,2021-11-16 09:05:42.823,2021-11-16 09:05:42.823,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-16 02:30:00.000,3a6450a8-82ab-44cb-826e-d12427b6a082,
2021-11-18 05:36:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.551,2021-11-18 08:46:01.551,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 05:37:00.000,04d0f067-536b-4bd6-87db-7a3cf917550b,
2021-11-16 02:58:00.000,89b16e74-6eb2-4167-94ca-31dfff17e4fb,,2021-11-16 09:05:42.825,2021-11-16 09:05:42.825,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-16 03:23:00.000,6d99af91-b120-4ed6-a24b-9ab581045fd5,
2021-11-18 06:11:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.554,2021-11-18 08:46:01.554,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 06:13:00.000,78f8ae01-d62b-4407-9f5a-c009147e0ceb,
2021-11-16 04:06:00.000,89b16e74-6eb2-4167-94ca-31dfff17e4fb,,2021-11-16 09:05:42.827,2021-11-16 09:05:42.827,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-16 04:12:00.000,0884faf2-7ebf-409f-b4de-d027ec62a625,
2021-11-18 06:34:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.558,2021-11-18 08:46:01.558,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 06:37:00.000,addc416b-8e76-4db8-b9a3-a1c202f1c92c,
2021-11-16 04:47:00.000,89b16e74-6eb2-4167-94ca-31dfff17e4fb,,2021-11-16 09:05:42.828,2021-11-16 09:05:42.828,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-16 04:49:00.000,74a55711-057a-4bd6-977d-2eeb798e7bc7,
2021-11-18 07:31:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.562,2021-11-18 08:46:01.562,40004,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 07:40:00.000,7a2f67b9-480e-40d9-bc0f-179c0dcde260,
2021-11-16 05:25:00.000,89b16e74-6eb2-4167-94ca-31dfff17e4fb,,2021-11-16 09:05:42.832,2021-11-16 09:05:42.832,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-16 05:27:00.000,97c990ce-8084-4634-87b9-bbdf8ce68e49,
2021-11-16 06:59:00.000,89b16e74-6eb2-4167-94ca-31dfff17e4fb,,2021-11-16 09:05:42.835,2021-11-16 09:05:42.835,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-16 07:46:00.000,bc8a1cce-0843-4900-b890-b56fe4045cc3,
2021-11-16 08:10:00.000,89b16e74-6eb2-4167-94ca-31dfff17e4fb,,2021-11-16 09:05:42.840,2021-11-16 09:05:42.840,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-16 08:12:00.000,d815289c-f5ee-4ec2-a5ce-f6c28870ec0f,
2021-11-16 08:49:00.000,89b16e74-6eb2-4167-94ca-31dfff17e4fb,,2021-11-16 09:05:42.850,2021-11-16 09:05:42.850,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-16 08:51:00.000,f3f41fbf-e1df-4d7e-8af7-69df06c43111,
2021-11-18 00:15:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.531,2021-11-18 08:46:01.531,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 00:22:00.000,5e220ef6-0f82-413f-b773-7d747c703624,
2021-11-18 00:55:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.535,2021-11-18 08:46:01.535,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 00:56:00.000,f126fee3-6190-42bf-8f23-2f46ae6f4b60,
2021-11-18 01:50:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.538,2021-11-18 08:46:01.538,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 01:51:00.000,1f2db9ce-5bc1-42ec-88b5-5715f63043e4,
2021-11-18 02:32:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.541,2021-11-18 08:46:01.541,40003,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 02:49:00.000,78a16a05-38f2-45fa-b0fd-ceb48f1a52e5,
2021-11-18 03:20:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.543,2021-11-18 08:46:01.543,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 03:23:00.000,75bffd98-c766-41be-89ea-88288c8df4f5,
2021-11-18 03:57:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.546,2021-11-18 08:46:01.546,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 03:58:00.000,5f4f3937-eb2f-4fc8-8ded-7351e7ce7490,
2021-11-18 04:09:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.548,2021-11-18 08:46:01.548,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 05:02:00.000,60ee9096-f201-4735-b3f9-f138c34412ab,
2021-11-18 05:37:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.552,2021-11-18 08:46:01.552,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 05:39:00.000,6ad69a53-0709-4596-b98f-0cd58e5147e2,
2021-11-18 06:13:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.555,2021-11-18 08:46:01.555,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 06:15:00.000,70fa100c-7cfc-4bcb-9d49-eb2a67ffa7f0,
2021-11-18 06:37:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.559,2021-11-18 08:46:01.559,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 07:05:00.000,bf47ed94-3790-410a-aa2f-8ab3ec82ec9f,
2021-11-18 07:40:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.562,2021-11-18 08:46:01.562,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 07:45:00.000,87c713f9-b3d5-4a63-89b3-4b3992a4a427,
